mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.00783228874206543,0.0025034325309253092,0.0017159779866536458,0.0018760346360373922,1,{'max_depth': 1},-0.32060027285129605,-0.3515358361774744,-0.33310580204778156,-0.3350806370255173,0.012706356662945372,2
0.003815889358520508,0.0028439655116346604,0.007193962732950847,0.005150642378093464,2,{'max_depth': 2},-0.32060027285129605,-0.3515358361774744,-0.33310580204778156,-0.3350806370255173,0.012706356662945372,2
0.004186232884724935,0.003083475034651685,0.004459857940673828,0.0021023018741980243,3,{'max_depth': 3},-0.32060027285129605,-0.33515358361774744,-0.33310580204778156,-0.329619886172275,0.0064323878761861,1
0.0053675174713134766,0.0075908160042060585,0.0013607343037923176,0.001924368907209407,4,{'max_depth': 4},-0.32060027285129605,-0.3508532423208191,-0.34675767918088735,-0.33940373145100083,0.013400769899310529,4
