mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.005923271179199219,0.0009140700300025407,0.0025267601013183594,0.0004402922233730504,1,{'max_depth': 1},-0.3369713506139154,-0.3699658703071672,-0.3433447098976109,-0.35009397693956457,0.014290417223902082,3
0.005556186040242513,0.0013744302106061322,0.0029534498850504556,0.0006062296527368048,2,{'max_depth': 2},-0.33901773533424284,-0.3699658703071672,-0.3433447098976109,-0.3507761051796736,0.013683712738246749,4
0.005410035451253255,0.00048563928747093763,0.0023812452952067056,0.00046994434205952136,3,{'max_depth': 3},-0.32060027285129605,-0.3460750853242321,-0.34948805460750854,-0.3387211375943456,0.012888920154123802,1
0.0021514892578125,0.001641871767948021,0.003665765126546224,0.004493146683018871,4,{'max_depth': 4},-0.3328785811732606,-0.352901023890785,-0.3453924914675768,-0.3437240321772075,0.008258828423646673,2
