mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.007538954416910808,0.003938883572766665,0.0007628599802652994,0.0010788469302828582,1,{'max_depth': 1},-0.3874488403819918,-0.40546075085324235,-0.4040955631399317,-0.3990017181250553,0.008188108144651915,1
0.0037554105122884116,0.002661211229654761,0.0011479854583740234,0.0008551990572253506,2,{'max_depth': 2},-0.3874488403819918,-0.40546075085324235,-0.4040955631399317,-0.3990017181250553,0.008188108144651915,1
0.0044066111246744795,0.006231889216618806,0.0,0.0,3,{'max_depth': 3},-0.3935879945429741,-0.40955631399317405,-0.4040955631399317,-0.4024132905586933,0.00662668027970257,3
0.005571842193603516,0.007879774797596748,0.0,0.0,4,{'max_depth': 4},-0.3867667121418827,-0.4150170648464164,-0.4409556313993174,-0.4142464694625388,0.022129243178901463,4
