mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.004379113515218099,0.0032166538185349745,0.0031593640645345054,0.0026005235906245055,1,{'max_depth': 1},-0.3226466575716235,-0.35494880546075086,-0.3433447098976109,-0.3403133909766618,0.013360360782632145,1
0.008681694666544596,0.005099045798818358,0.0034011205037434897,0.001540382276208022,2,{'max_depth': 2},-0.3226466575716235,-0.35494880546075086,-0.3433447098976109,-0.3403133909766618,0.013360360782632145,1
0.006289005279541016,0.0018133691754644633,0.0009107589721679688,0.0012880076904929216,3,{'max_depth': 3},-0.3226466575716235,-0.3556313993174061,-0.3433447098976109,-0.34054092226221355,0.013611128188295036,3
0.0060240427652994795,0.005863921431871378,0.0006827513376871744,0.0009655562014855751,4,{'max_depth': 4},-0.32878581173260574,-0.3583617747440273,-0.34266211604095564,-0.34326990083919623,0.012081982419674167,4
