mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0066983699798583984,0.005230623865572036,0.0015531380971272786,0.0011302676990021798,1,{'max_depth': 1},-0.330150068212824,-0.3310580204778157,-0.33037542662116043,-0.33052783843726674,0.00038601930015867735,2
0.004988352457682292,0.002112227096558926,0.002497514088948568,0.0006842471256769808,2,{'max_depth': 2},-0.330150068212824,-0.3310580204778157,-0.33037542662116043,-0.33052783843726674,0.00038601930015867735,2
0.003270228703816732,0.002317048464295363,0.0038983821868896484,0.0038189908888280003,3,{'max_depth': 3},-0.330150068212824,-0.3221843003412969,-0.33583617747440275,-0.3293901820095079,0.005599196823107588,1
0.005579074223836263,0.00435923648686968,0.0006814002990722656,0.00048196907925952457,4,{'max_depth': 4},-0.32878581173260574,-0.3440273037542662,-0.3372013651877133,-0.3366714935581951,0.006233583384614407,4
