mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0004871686299641927,0.0006889604836580812,0.01087172826131185,0.007734227768934232,1,{'max_depth': 1},-0.3274215552523875,-0.30648464163822525,-0.29146757679180885,-0.30845792456080723,0.014744321526277002,3
0.003105719884236654,0.0031323109677834026,0.0027443567911783853,0.002131686185814629,2,{'max_depth': 2},-0.3274215552523875,-0.30648464163822525,-0.29146757679180885,-0.30845792456080723,0.014744321526277002,3
0.007486502329508464,0.005448407965243318,0.0028052330017089844,0.0010302379374318774,3,{'max_depth': 3},-0.27967257844474763,-0.29897610921501705,-0.2935153583617747,-0.29072134867384647,0.008124507888763162,1
0.005441188812255859,0.0055677997141732,0.0006899833679199219,0.0009757838367242186,4,{'max_depth': 4},-0.27967257844474763,-0.29965870307167236,-0.2935153583617747,-0.2909488799593982,0.00835868422433182,2
